id,name,mvpLabel,mipLabel,dpoyLabel,reb,ast,stl,blk,tov,pts
cd9eb95d-e7ae-4911-9056-556a309bc539,Stanley Johnson,0,0,0,3.287878787878788,1.3333333333333333,0.9090909090909091,0.21212121212121213,1.2272727272727273,6.878787878787879
ff58293e-b99b-4e0e-b85f-6f16a7424546,Tyler Johnson,0,0,0,3.0350877192982457,2.912280701754386,0.9473684210526315,0.47368421052631576,1.3508771929824561,10.859649122807017
72e63f76-142c-46f7-a2fc-af0f7f1fe7b2,Wesley Johnson,0,0,0,1.894736842105263,0.6052631578947368,0.3684210526315789,0.3157894736842105,0.47368421052631576,3.3684210526315788
9a1a2f18-ba8b-4bb0-9eb7-d27d7607ec1b,Nikola Jokic,1,0,0,10.8125,7.25,1.35,0.6875,3.1,20.05
c90b77fd-f850-4a0d-8ef5-ed825d071983,Damian Jones,0,0,0,3.125,1.1666666666666667,0.5,1.0416666666666667,0.6666666666666666,5.416666666666667
171a2a14-dd3c-4ba8-b3e8-df907c619945,Derrick Jones,0,0,0,4.0,0.6166666666666667,0.7666666666666667,0.7,0.7166666666666667,7.033333333333333
fc06a1ce-9b39-4560-ac78-a6b7aa173042,Jalen Jones,0,0,0,2.125,0.4375,0.5625,0.125,0.5,5.0625
590c69d6-d7fe-4520-ae2d-023cd8bae75e,Jemerrio Jones,0,0,0,8.166666666666666,2.1666666666666665,1.1666666666666667,0.8333333333333334,0.8333333333333334,4.5
e66358f8-227b-44d8-b7fb-478ddf95c302,Terrence Jones,0,0,0,2.0,0.0,0.0,0.0,0.5,1.0
58157d07-3c2b-41fe-9955-7ee33191b49f,Tyus Jones,0,0,0,1.9705882352941178,4.8088235294117645,1.1911764705882353,0.07352941176470588,0.6911764705882353,6.882352941176471
feb4f789-9448-428c-9410-03ee0a5a639c,DeAndre Jordan,0,0,0,13.072463768115941,2.260869565217391,0.6086956521739131,1.0579710144927537,2.217391304347826,10.985507246376812
c2689fa5-0030-463a-b0ae-a8f784794aa7,Cory Joseph,0,0,0,3.402439024390244,3.9146341463414633,1.146341463414634,0.2682926829268293,0.975609756097561,6.548780487804878
417ec9d2-d41d-47c3-8602-fb55bb2a840d,Frank Kaminsky,0,0,0,3.4680851063829787,1.3404255319148937,0.2553191489361702,0.2553191489361702,0.8723404255319149,8.617021276595745
4e8c5a07-52c1-4914-bbf9-24b64e4f1532,Luke Kennard,0,0,0,2.9047619047619047,1.8095238095238095,0.4126984126984127,0.15873015873015872,0.9047619047619048,9.73015873015873
89aac429-0f11-4dea-8a9e-87b44afd30c9,Michael Kidd-Gilchrist,0,0,0,3.84375,0.953125,0.5,0.609375,0.671875,6.671875
b0334455-ce5e-4c00-abb6-be9dd22aa5f7,George King,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0
b7eafc3d-f036-48fa-bd78-3906bdd42431,Maxi Kleber,0,0,0,4.633802816901408,0.9859154929577465,0.5070422535211268,1.0985915492957747,0.7605633802816901,6.830985915492958
bbe16b15-c14b-4a51-a935-badafc779362,Brandon Knight,0,0,0,1.5128205128205128,1.8205128205128205,0.5384615384615384,0.05128205128205128,0.7692307692307693,6.82051282051282
48714729-7643-45f2-9188-fbdece2be925,Kevin Knox,0,0,0,4.466666666666667,1.0933333333333333,0.5733333333333334,0.32,1.52,12.84
aff1eabf-f76c-406f-b556-6899c5f9e61e,Furkan Korkmaz,0,0,0,2.2291666666666665,1.0833333333333333,0.6041666666666666,0.041666666666666664,0.5208333333333334,5.8125
a8c6daac-8cf2-4442-b2bb-2c4faff70864,Luke Kornet,0,0,0,2.9347826086956523,1.173913043478261,0.5869565217391305,0.9130434782608695,0.5434782608695652,7.0
a519bb31-74ab-48ee-808c-987ba6d92b9c,Kyle Korver,0,0,0,2.3142857142857145,1.1571428571428573,0.35714285714285715,0.17142857142857143,0.8428571428571429,8.571428571428571
7cb24a54-c1a3-4704-aae9-b43e6603dd56,Kosta Koufos,0,0,0,4.214285714285714,0.8571428571428571,0.35714285714285715,0.42857142857142855,0.6428571428571429,3.7142857142857144
7ecba26a-ef45-4a6d-9ce0-3556c6a69789,Rodions Kurucs,0,0,0,3.9047619047619047,0.8253968253968254,0.6507936507936508,0.3968253968253968,1.2222222222222223,8.476190476190476
edfa4aec-f37d-42c3-ba16-50777cfdbc98,Kyle Kuzma,0,0,0,5.457142857142857,2.5428571428571427,0.5857142857142857,0.37142857142857144,1.9,18.685714285714287
5b9ec194-370f-4793-91c7-d366b49c1b8c,Skal Labissiere,0,0,0,1.9545454545454546,0.5,0.22727272727272727,0.2727272727272727,0.5,3.0454545454545454
5424c1d0-cc3c-4000-a2ee-aa3aa01f9065,Jeremy Lamb,0,0,0,5.493670886075949,2.1772151898734178,1.1139240506329113,0.4050632911392405,1.0126582278481013,15.291139240506329
26c63185-f696-41cc-8a42-412999c91473,Zach LaVine,0,1,0,4.666666666666667,4.492063492063492,0.9523809523809523,0.4126984126984127,3.4126984126984126,23.682539682539684
4967e5bc-b487-4ba2-957a-411f5104a56f,Jake Layman,0,0,0,3.056338028169014,0.7464788732394366,0.43661971830985913,0.4225352112676056,0.647887323943662,7.619718309859155
2d813b58-e5fd-4983-bf02-496c5aff8b54,T.J. Leaf,0,0,0,2.1551724137931036,0.41379310344827586,0.15517241379310345,0.3275862068965517,0.20689655172413793,3.8793103448275863
432da74c-9e71-424c-9a31-e1f34041a745,Courtney Lee,0,0,0,1.588235294117647,1.088235294117647,0.6176470588235294,0.08823529411764706,0.4117647058823529,4.0
e769fe9f-dbf0-4d39-b986-5610b1e4f7e7,Damion Lee,0,0,0,2.0,0.40625,0.40625,0.0,0.34375,4.9375
775c918e-1326-4674-867c-737c7da16d70,Walt Lemon,0,0,0,4.5,5.0,1.8333333333333333,0.16666666666666666,1.6666666666666667,14.333333333333334
cca02a24-b0b6-4e34-ae77-d6798fc296d5,Alex Len,0,0,0,5.5064935064935066,1.1168831168831168,0.35064935064935066,0.8961038961038961,1.2597402597402598,11.090909090909092
734d2713-6cb8-4f2d-99fa-f8c49bdc6cc1,Kawhi Leonard,1,0,1,7.316666666666666,3.316666666666667,1.7666666666666666,0.4,2.0166666666666666,26.6
c0477ca8-6d71-445a-a01b-5ed58ecebfaf,Meyers Leonard,0,0,0,3.819672131147541,1.2295081967213115,0.21311475409836064,0.14754098360655737,0.7049180327868853,5.852459016393443
d1dfcdb2-4077-47e5-a49e-5be93e2d4d86,Jon Leuer,0,0,0,2.3658536585365852,0.34146341463414637,0.2926829268292683,0.0975609756097561,0.5609756097560976,3.8048780487804876
0f0ed1d8-9aca-4a3c-ac59-4ba77b29c864,Caris LeVert,0,0,0,3.775,3.9,1.05,0.35,1.725,13.675
7e774819-3ac1-40fc-9451-b3f6e3c30c45,Damian Lillard,1,0,0,4.6375,6.8875,1.1,0.425,2.65,25.8375
e7b42baf-05fb-46e5-beb7-c521675e3431,Jeremy Lin,0,0,0,2.418918918918919,3.1216216216216215,0.6351351351351351,0.17567567567567569,1.6756756756756757,9.554054054054054
7940ea25-116c-454b-9510-b8827be9ac9c,Shaun Livingston,0,0,0,1.828125,1.78125,0.484375,0.421875,0.59375,4.03125
